videoname,averageintensitycomparision
Danube_river_3.mp4,0.527501283568588
Dark_2.mp4,0.7884436782614542
Dead_trees.mp4,0.6514442079659472
drink_water_glass_pouring_404.mp4,0.42589547436905695
Dry_lake_bottom_2.mp4,0.4786854460093897
electrical_light_lantern_outdoors_360.mp4,0.45689976024166257
Fire_1.mp4,0.6175363295821773
Fire_3.mp4,0.3212362377058858
Fishing_barks.mp4,0.7153671476901637
Flowers_6.mp4,0.4367324781279959
Foggy_road_timelapse.mp4,0.9389368045908595
Folk musician.mp4,0.7526147567208036
Forest.mp4,0.9141851349314036
Friends.mp4,0.8381968855975802
Frozen_grass.mp4,0.6863126960518968
grapes_vines_plants_vine_leaf_green_440.mp4,0.8029211285790233
Grass 3.mp4,0.953299849892705
Grass_2.mp4,0.5691054465248013
Grilling.mp4,0.9442388486191184
Hoeing_time-lapse.mp4,0.678960110553031
Horseradish.mp4,0.6418766383138074
Horses.mp4,0.9446228112004587
Horses_8.mp4,0.9037305270922649
Horse_riding_3.mp4,0.363747421515675
hosing_watering_gardening_garden_454.mp4,0.7079101205699672
Ice_3.mp4,0.5231147448491928
Industry_2.mp4,0.7136116625706955
Industry_3.mp4,0.529527271064783
Industry_6.mp4,0.8561971589650575
laptop_typing_notebook_computer_work_372.mp4,0.47048465829846586
Leaf.mp4,0.8577844255780614
Love.mp4,0.7473987593904671
Merlot.mp4,0.8360031599497055
Military_Boat.mp4,0.7499260897653486
Military_Boat2.mp4,0.826705799171479
Monument.mp4,0.943883193826759
Monument_2.mp4,0.9500807237622468
Moon.mp4,0.5987457482993197
Mushrooms.mp4,0.8893079121607915
Musician.mp4,0.3700413812785388
